"ID","Code","Year","Nog controlleren","Niet relevant","Ingegeven","Publicatie"
"L348","348",1993,0,1,0,"JACOBS, J., 1993. Catalogus van de spinnen van België. Deel XII. Metidae. Documents de travail de l'I.R.Sc.N.B. 71: 45-51.              "
"L349","349",1993,0,1,0,"JANSSEN, M., 1993. Catalogus van de spinnen van België. Deel XIII. Thomisidae. Documents de travail de l'I.R.Sc.N.B., 71: 52-75.              "
"L350","350",1993,1,0,0,"MAELFAIT, J.-P., LAVRYSEN, C. & JANSSEN, M., 1993. De spinnenfauna van het Buitengoor te Mol (Provincie Antwer-pen, België). I. Natuurbeheersaspekten. Nwsbr. Belg. Arachnol. Ver., 8(3): 47-52.              "
"L351","351",1993,0,0,1,"NOORDAM, A.,P., 1993. Spinnen van het Trickebruch en omgeving (Hautes Fagnes, België). Nwsbr. Belg. Arachnol. Ver., 8(1): 1-12.              "
"L352","352",1993,0,0,1,"VAN KEER, J., 1993. Achaearanea veruculata (Urquhart, 1885): nieuw voor belgië of toevallige gast? Nwsbr. belg. Arachnol. Ver., 8(1): 21.              "
"L353","353",1993,0,0,1,"VAN KEER, J. & VAN KEER, K., 1993. Spinnenfauna van het Gravenbos te Humbeek (Brabant). Nwsbr. Belg. Arachnol. Ver., 8(2): 25-31.              "
"L354","354",1993,0,1,0,"VAN KEER, J. & VANUYTVEN, H., 1993. Catalogus van de Spinnen van België. Deel XI. Theridiidae, Anapidae en Theridi-osomatidae. Documents de travail de l'I.R.Sc.N.B., 71: 7-44.              "
"L355","355",1993,0,1,0,"VANUYTVEN, H., 1993. A note on the habitat and life cycle of the sea-shore spider Halorates reprobus (O.P.-Cambrid-ge,1879) (Araneae, linyphiidae) in Belgium. Newsletter of British Arachnol. Soc., 66: 7-8.               "
"L356","356",1993,0,1,0,"ALDERWEIRELDT, M., 1993(1994). Spatial distribution and seasonal fluctuations in abundance of spiders (Araneae) occurring on arable land at Melle (Belgium). Biol. Jb. Dodonaea, 61: 193-208.              "
"L357","357",1994,0,1,0,"ALDERWEIRELDT, M., 1994. Day/night activity rhytms of spiders occurring in crop-rotated fields. Eur. J. Soil Biol., 30(2): 55-61.              "
"L358","358",1994,0,1,0,"ALDERWEIRELDT, M., 1994. Prey selection and prey capture strategies of linyphiid spiders in high-input agricultural fields. Bull. Br. arachnol. Soc., 9(9): 300-308.              "
"L359","359",1994,0,1,0,"ALDERWEIRELDT, M., 1994. Habitat manipulations increasing spider densities in agroecosystems: possibilities for biological control? J. Appl. Ent., 118: 10-16.              "
"L360","360",1994,0,1,0,"BAERT, L., 1994. Aanvulling bij de soortenlijst van de spinnen van België van BOSMANS & MAELFAIT (1986). Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(2): 40-43.              "
"L361","361",1994,0,1,0,"BAERT, L., 1994. Publikaties over spinnen van België, verschenen in de periode 1990-1993. Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(2): 44-47.              "
"L362","362",1994,0,0,1,"BOSMANS, R., VANUYTVEN, H. & VAN KEER, J., 1994. On two poorly known Theridion species, recently collected in Belgium for the first time (Araneae: Theridiidae). Bull. Br. arachnol. Soc., 9(7): 236-240.              "
"L363","363",1994,0,0,1,"DE KNIJF, G., MAELFAIT, J.-P. & BOSMANS, R., 1994. Maro sublestus Falconer,1915: nieuw voor de Belgische fauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(2): 53-54.              "
"L364","364",1994,0,0,1,"JACOBS, J., 1994. Spinnen van de 'Lampse beemden' (Alken, Limburg,België). Nieuwsbrief van de Belgische Arach-nologische Vereniging, 9(2): 33-39.              "
"L365","365",1994,0,0,1,"KEKENBOSCH, R., 1994. Première contribution à  la connais-sance de la faune aranéologique du site du 'Kauwberg' à  Uccle (Bruxelles, Belgique). Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(2): 48-50.              "
"L366","366",1994,0,0,1,"KEKENBOSCH, R. & MAELFAIT, J.-P., 1994. Observations lors de l'excursion d'ARABEL à  Virelles (Hainaut, Belgique) le samedi 11 septembre 1993. Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(2): 51-52.              "
"L367","367",1994,0,1,0,"MAELFAIT, J.-P., 1994. Rode lijsten van spinnen, een nieuwe taakstelling voor ARABEL? Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(1): 20-25.              "
"L368","368",1994,0,1,0,"VANUYTVEN, H., VAN KEER, J. & POOT, P., 1994. Kogelspinnen verzameld in Zuid-Europa door P. Poot (Araneae, Theridiidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 9(1): 1-19.              "
"L369","369",1994,1,0,0,"JANSSEN, M., 1994. Vier nieuwe spinnensoorten voor de Belgische fauna. Nwsbr. Belg. Arachnol. Ver., 9(3): 82-83.              "
"L370","370",1994,0,0,1,"JANSSEN, M., MAELFAIT, J.-P., ALDERWEIRELDT, M. & DESENDER, K., 1994. Faunistische bijdrage tot de kennis van de araneofauna van enkele weinig onderzochte regio's in België. Deel 4. Noord Limburg. Nwsbr. Belg. Arachnol. Ver., 9(3): 72-81.              "
"L371","371",1994,0,0,1,"MAELFAIT, J.-P., DE KNIJF, G., DE BECKER, P. & HUYBRECHTS, W., 1994. Onderzoek naar de relatie tussen waterhuishouding en spinnenfauna van het Walenbos (Tielt-Winge, België). Nwsbr. Belg. Arachnol. Ver., 9(3): 59-71.              "
"L372","372",1989,0,1,0,"ALDERWEIRELDT, M. & DE KEER, R., 1989. Field and laboratory observations on the life cycle of Pachygnatha degeeri SUND.,1830 and Pachygnatha clercki SUND;,1823 (Araneae, Tetragnathidae). Acta Zool. Fennica, 190: 35-39.              "
"L373","373",1985,1,0,0,"BARA, I. & VANDERHEYDEN, B., 1985. Impact de reboisement spontané des tiennes calcaires de l'Entre-Sambre-et-Meuse sur quelques peuplements d'arthropodes vagiles. Ardenne et Gaume, XL, facs. 4: 163-177.              "
"L374","374",1993,0,1,0,"CREVECOEUR, L., 1993. Gezocht....de wespenspin. Natura - Limburg, 152: 726-731.              "
"L375","375",1992,0,0,1,"HERMANNS, J.-F. & RADERMECKER, A., 1992. Présence de l'Argiope fasciée (Argiope bruennichi SCOP.) dans la Réserve NAturelle du Rocheux à  Theux. Revue verviétoise d'Histoire Naturelle: 1-2.              "
"L376","376",1981,0,1,0,"MAELFAIT, J.-P. & BOSMANS, R., 1981. Observations sur l'effort de reproduction de quelques araignées. Atti Soc. Tosc. Sci. Nat., Mem., Ser. B, 88 (suppl.): 95-99.              "
"L377","377",1990,0,0,1,"MAELFAIT, J.-P. & DE KEER, R., 1990. The border zone of an Intensively Grazed Pasture as a Corridor for Spiders (Araneae).  Biological Conservation., 54: 223-238.              "
"L378","378",1990,0,1,0,"MAELFAIT, J.-P., DE KEER, R. & DE MEESTER, L., 1990. Genetical background of the polymorphism of Oedothorax gibbosus (Bl.) (Linyphiidae, Araneae). Revue Arachnologique, 9(2): 29-34.              "
"L379","379",1989,0,1,0,"MAELFAIT, J.-P, JOCQUE, R., BAERT, L. & DESENDER, K., 1989. Heathland management and spiders.  Acta Zool. Fennica, 190: 261-266.              "
"L380","380",1992,1,0,0,"MAELFAIT, J.-P., POLLET, M. & JANSSEN, M., 1992. Spiders of  marshland habitats in the north of  East Flanders (Belgium).  Proceedings 4th European Congress of Entomology/XIII.  Internationale Symposium fà¼r die Entomofaunistik  Mitteleuropas, Gà¶dà¶llà¶,"
"L381","381",1990,0,0,1,"SEGERS, H. & MAELFAIT, J.-P., 1990. Field and laboratory observations on the life cycle of Coelotes terrestris and Coelotes inermis (Araneae: Agelenidae). Bull. Soc. eur. Arachnol., H.S. nième &: 314-324.              "
"L382","382",1986,1,0,0,"VANUYTVEN, H., 1986. The spiderfauna of the Antwerp sewers (Araneae). Phegea, 14(4): 127-129.              "
"L383","383",1987,1,0,0,"VANUYTVEN, H., 1987. Een eerste spinnenonderzoek op het Rot. uit Bijdrage tot de kennis van de natuurwetenschappelijke waarde van het Rot te Antwerpen L.O.: 42-43.              "
"L384","384",1995,0,1,0,"ALDERWEIRELDT, M., 1995. Linyphiidae en prooiverwerving: enkele nieuwe inzichten. Nwsbr. Belg. Arachnol. Ver., 10(1): 1-6.              "
"L385","385",1995,1,0,0,"BAERT, L., 1995(1993). Spider communities of Belgian coniferous stands. Bollettino dell'Accademia Gioenia di Scienze Naturali, Catania, 26 (345): 5-13.              "
"L386","386",1995,1,0,0,"JANSSEN, M., 1995. Eben-Emael: derde vindplaats van Pseudomaro aenigmaticus DENIS,1966 in België (Araneae, Linyphiidae). Nwsbr. Belg. Arachnol. Ver., 10(1): 7-10.              "
"L387","387",1995,0,0,1,"LITT, R. & CHAPELLE, J., 1995. Présence de l'Argiope fasciée (Argiope bruennichi Scop.) près du Domaine de Séroule/Verviers. Revue Verviétoise d'Histoire Naturelle, Printemps 1995: 15-16.              "
"L388","388",1995,0,0,1,"MAELFAIT, J.-P., 1995. Analysis of the spider fauna of the riverine nature reserve 'Walenbos' (Flanders, Belgium) in relation to hydrology and vegetation. Proceedings of the 15th European Colloquium of Arachnology: 125-135.              "
"L389","389",1995,0,1,0,"VANDE WALLE, A. & BAERT, L., 1995. Compilatielijst van de literatuur over de Belgische Spinnen niet opgenomen in ""The Spiders of Great Britain and Ireland"" van ROBERTS (1985,1987). Nwsbr. Belg. Arachnol. Ver., 10(2): 29-40.              "
"L390","390",1995,1,0,0,"VANUYTVEN, H., 1995. Talavera aperta (MILLER,1971), een nieuwe springspin voor de Belgische fauna (Araneae, Salticidae). Nwsbr. Belg. Arachnol. Ver., 10(2): 25-26.              "
"L391","391",1995,0,1,0,"VANUYTVEN, H., 1995. Een geval van gynandromorfie en inter-sexualiteit bij Oedothorax fuscus (Araneae, Linyphiidae). Nwsbr. Belg. Arachnol. Ver., 10(2): 27-28.              "
"L392","392",1995,0,0,1,"VANUYTVEN, H. & DIERICKX, K., 1995. Spinnen van Wijnegem Park: een vergelijkend onderzoek van vier verschillend beheerde terreinen. Nwsbr. Belg. Arachnol. Ver., 10(3): 51-63.              "
"L393","393",1996,0,1,0,"ALDERWEIRELDT, M., 1996. Wat eten spinnen in akkers? Nwsbr. Belg. Arachnol. Ver., 11(1): 14-24.              "
"L394","394",1996,0,0,1,"ALDERWEIRELDT, M., 1996. Evarcha jucunda (LUCAS), nieuw voor de Belgische fauna (Araneae, Salticidae): introductie, zwerver of noordwaartse areaalsuitbreiding. Nwsbr. Belg. Arachnol. Ver., 11(3): 79-80.              "
"L395","395",1996,0,1,0,"BAERT, L., 1996. Catalogus van de spinnen van België / Catalogue des araignées de Belgique. Deel XIV. Linyphiidae (Erigoninae). Studiedocumenten van het K.B.I.N., 82: 179 pp.              "
"L396","396",1996,0,0,1,"BOSMANS, R., 1996. Verslag van de tweedaagse ARABEL-excursie naar Dourbes in de vallei van de Viroin (Henegouwen). Nwsbr. Belg. Arachnol. Ver., 11(1): 1-10.              "
"L397","397",1996,0,0,1,"CREVECOEUR, L., 1996. Enkele zeldzame spinnen uit Limburg. Nwsbr. Belg. Arachnol. Ver., 11(1): 11-12.              "
"L398","398",1996,0,0,1,"DECOCQ, O., 1996. Unre nouvelle donnée d'Hyptiotes paradoxus (C.L. Koch, 1834). Nwsbr. Belg. Arachnol. Ver., 11(1): 13.              "
"L399","399",1996,0,1,0,"HENDRICKX, F. & MAELFAIT, J.-P., 1996. Spinnen en zware metalen; 2. Contaminatie in enkele spinnensoorten van het Schelde-estuarium. Nwsbr. Belg. Arachnol. Ver., 11(2):  51-56.              "
"L400","400",1996,1,0,0,"JANSSEN, M., 1996. Araneologisch onderzoek van een kanaal-berm te Vroenhoven (Z.O.-Limburg, België). Nwsbr. Belg. Arachnol. Ver., 11(2): 46-50.              "
"L401","401",1996,0,0,1,"KEKENBOSCH, R., 1996. A propos de deux espèces d'Arctosa (Araneae, Lycosidae) de la région bruxelloise. Nwsbr. Belg. Arachnol. Ver., 11(2): 44-45.              "
"L402","402",1996,0,1,0,"MAELFAIT, J.-P. & HENDRICKX, F., 1996. Spinnen en zware metalen. 1. Een kort overzicht van de literatuur. Nwsbr. Belg. Arachnol. Ver., 11(2): 33-37.              "
"L403","403",1996,0,0,1,"VANUYTVEN, H., 1996. De spinnen van een verlaten steengroeve  in Namen. Nwsbr. Belg. Arachnol.Ver., 11(2): 38-43.              "
"L404","404",1996,0,1,0,"ALDERWEIRELDT, M., 1996. Spinnen: Liefde op het tweede gezicht. Ommekeer, 6: 16-19.              "
"L405","405",1997,0,0,1,"ALDERWEIRELDT, M. & MAES, D., 1997. De spinnenfauna van de 'vallei van de Grote Beek' en van de 'Immertse heide' in Heppen-leopoldsburg (Limburg, België). Nwsbr. Belg. Arachn. Ver., 12(3): 53-62.              "
"L406","406",1997,1,0,0,"BLICK, TH. & MOLENDA R., 1997. Bathyphantes eumenis (L. Koch, 1879) first record in Belgium. The Newsletter of the British Arachnological Society, 78 (March 1997): 10.              "
"L407","407",1997,0,0,1,"BONTE, D. & HENDRICKX, F., 1997. Aanvullende gegevens omtrent de spinnenfauna van enkele duingebieden aan de Belgische Westkust. Nwsbr. Belg. Arachn. Ver., 12(2):33-43.              "
"L408","408",1997,1,0,0,"BOSMANS, R. & VAN KEER, J., 1997. Spinnen van een verlaten maà¯sakker in het Prinsenpark te Retie (Antwerpen),met een advies tot beheer. Nwsbr. Belg. Arachn. Ver., 12(3): 64-75.              "
"L409","409",1997,0,0,1,"DECOCQ, O., 1997. Notes préliminaires sur la phénologie et l'écologie d'une population d'Oxyopes ramosus (Panzer) (Araneae, Oxyopidae) située à  treignes. Nwsbr. Belg. Arachnol. Ver., 12(1): 25-28.              "
"L410","410",1996,1,0,0,"JANSSEN, M., 1996. Merkwaardige spinnenfauna op de terril te Waterschei (Limburg, België). Likona jaarboek 1996: 37-44.              "
"L411","411",1996,1,0,0,"JANSSEN, M., 1996. Spinnen van de Hochter Bampd. Natuurhistorisch Maandblad, 86(9): 229-232.              "
"L412","412",1997,0,1,0,"MAELFAIT, J.-P. & BAERT, L., 1997. Spinnen als bio-indicatoren ten behoeve van het Natuurbehoud in Vlaan-deren. De levende Natuur, 98(5): 174-179.              "
"L413","413",1997,0,1,0,"MAELFAIT, J.-P., BAERT, L. & DESENDER, K., 1997.  Effects of groundwater catchment and grassland management on the spider fauna of the dune nature reserve 'De Westhoek' (Belgium). Proceedings of the 16th European Colloquium of Arachnology, Siedlce: 221-23"
"L414","414",1997,1,0,0,"VANUYTVEN H., 1997. Spinnen van het havengebied op de Antwerpse rechter Scheldeoever. Nwsbr. Belg. Arachnol. Ver., 12(1): 1-24.              "
"L415","415",1997,0,0,1,"VERBRUGGEN, A., 1997. Agelena labyrinthica, Micrommata virescens en Dysdera crocota, enkele waarnemingen. Nwsbr. Belg. Arachnol. Ver., 12(3): 76-78.              "
"L416","416",1997,0,1,0,"VERBRUGGEN, A., 1997. Enkele waarnemingen bij Pholcus phalangioides. Nwsbr. Belg. Arachnol. Ver., 12(3): 79-82.              "
"L417","417",1997,0,0,1,"BAERT, L., RANSY, M. & FASSOTTE, C., 1997(1998). De spinnen (araneae) van appel- en perenboomgaarden. Bull. Annls Soc. r. belge Ent., 133: 445-455.              "
"L418","418",1998,0,0,1,"BONTE, D. & MAELFAIT, J.-P., 1998. De levenscyclus van enkele spinnen uit de duinen. Nwsbr. Belg. Arachnol. Ver. 13(1): 1-14.              "
"L419","419",1998,1,0,0,"BOSMANS, R. & VANUYTVEN, H., 1998. Eperigone schatologica een Amerikaanse immigrant in West Europa (Araneae, Erigonidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 13(1): 15-16.              "
"L420","420",1998,1,0,0,"HENDRICKX, F., 1998. Verslag Arabel-excursie naar het ""Groot Schietveld"" te Brecht en de ""Goren"" te Westmeerbeke. Nwsbr. Belg. Arachnol. Ver. 13 (2): 37-47.              "
"L421","421",1998,1,0,0,"HENDRICKX, F & MAELFAIT, J.-P., 1998. Spider distribution patterns along the tidal river Scheldt (Belgium). In: P. Selden (Ed.), Proceedings of the 17th European Colloquium of Arachnology, Edinburgh, 1997. British Arachnological Society, Bucks, 285-291.  "
"L422","422",1998,0,1,0,"HENDRICKX, F. MAELFAIT, J.-P. & STEENO, R., 1998. Arthropod populations occurring on the banks of the tidal part of the river Scheldt: distribution patterns and threats. Biol. Jb. Dodonaea 65: 152-153.              "
"L423","423",1998,1,0,0,"JANSSEN, M., 1998. Faunistische bijdrage tot de kennis van de araneofauna van enkele weinig onderzochte regio's in België. Deel 5. West-Limburg. Nwsbr. Belg. Arachnol. Ver. 13 (2): 30-36.              "
"L424","424",1998,1,0,0,"JANSSEN, M. & BONTE, D., 1998. Enkele nieuwe en zeldzame spinnen voor Vlaanderen en België. Nwsbr. Belg. Arachnol. Ver. 13 (2): 48-51.              "
"L425","425",1998,0,0,1,"LAMBRECHTS, J., 1998. Waarneming van Zelotes erebeus (Thorell) in de Semoisvallei (Provincie Luxemburg). Nwsbr. Belg. Arachnol. Ver. 13 (1): 17-18.              "
"L426","426",1998,0,0,1,"LAMBRECHTS, J., 1998. Enkele interessante spinnen- waarnemingen uit Oost-Brabant. Nwsbr. Belg.  Arachnol. Ver. 13 (2): 52-54.             "
"L427","427",1998,0,1,0,"MAELFAIT, J.-P. & HENDRICKX, F., 1998. Spiders as bioindicators of anthropogenic stress in natural and semi-natural habitats in Flanders (Belgium). In: P. Selden (Ed.), Proceedings of the 17th European Colloquium of Arachnology, Edinburgh, 1997. British A"
"L428","428",1998,0,1,0,"MAELFAIT, J.-P. & HENDRICKX, F., 1998. Terrestrial arthropods as indicators of the ecological effects of habitat fragmentation and of heavy metal contamination. Biol. Jb. Dodonaea 65: 162-164.              "
"L429","429",1998,0,1,0,"MAELFAIT, J.-P., BAERT, L., JANSSEN, M. & ALDERWEIRELDT, M., 1998. A red list for the spiders of Flanders. Bulletin van het Koninklijk Belgisch instituut voor Natuurwetenschappen, Entomologie, 68: 131-142.              "
"L430","430",1998,1,0,0,"VANUYTVEN, H., 1998. Spinnen van de vallei van de Molenbeek in Vremde (Boechout, provincie Antwerpen). Nwsbr. Belg. Arachnol. Ver. 13 (1): 19-25.              "
"L431","431",1998,0,1,0,"VANUYTVEN, H., 1998. 'Arachnology on the World Wide Web', Newsl. Br. arachnol. Soc., July, Vol. 82, pp. 4-5.              "
"L432","432",1999,0,0,1,"BAERT, L. & MAELFAIT, J.-P., 1999. The spider fauna of the Belgian salt marshes. Bulletin van het Koninklijk Belgisch Instituut voor Natuurwetenschappen, Entomologie, 69: 5-18.              "
"L433","433",1999,0,0,1,"BONTE, D., HOFFMANN, M. & MAELFAIT, J.-P., 1999. Monitoring van het begrazingsbeheer in de Belgische kustduinen aan de hand van spinnen. Nieuwsbr. Belg. Arachnol. Ver. 14(1): 24-36              "
"L434","434",1999,1,0,0,"DE BAKKER, D. & BAERT, L., 1999(2000). Tuberta maerens (O.P.-Cambridge, 1863) een nieuwe spin voor de belgisch fauna (Araneae, Hahniidae). Bulletin de la Société royal belge d'Entomologie, 135: 181-183.              "
"L435","435",1999,0,0,1,"HENDRICKX, F., 1999. De spinnenfauna van het laagveen-gebied de ""Damvallei"" te Destelbergen (Oost-Vlaanderen). Nwsbr. Belg. arachnol. Ver. 14(1):1-7.              "
